OrderID,OrderDateKey,ShipDateKey,ProductKey,CustomerKey,ShipMode,PaymentMethod,Quantity,UnitPrice,DiscountPct,DiscountAmount,SalesAmount,CostAmount,Profit,ShipDays
1268,20220603,20220608,19,16,Express,UPI,4,8999,15,1349.85,30596.6,26739.4,3857.2,5
1269,20230619,20230626,11,101,Express,Credit Card,3,8999,0,0.0,26997.0,17292.97,9704.03,7
1270,20230220,20230222,19,28,First Class,UPI,2,8999,0,0.0,17998.0,10490.58,7507.42,2
1271,20240412,20240413,18,92,Same Day,Credit Card,2,599,5,29.95,1138.1,732.77,405.33,1
1272,20220705,20220707,10,181,Same Day,Debit Card,5,1599,0,0.0,7995.0,4741.07,3253.93,2
1273,20220706,20220712,8,92,Same Day,UPI,4,1199,10,119.9,4316.4,2684.75,1631.65,6
1274,20221223,20221224,13,116,Standard,Net Banking,5,12999,15,1949.85,55245.75,42898.27,12347.48,1
1275,20220728,20220804,5,32,Express,Debit Card,1,3499,0,0.0,3499.0,2505.54,993.46,7
1276,20230210,20230217,13,96,Standard,Credit Card,1,12999,10,1299.9,11699.1,8673.24,3025.86,7
1277,20220513,20220515,15,33,Same Day,Credit Card,1,2499,20,499.8,1999.2,1788.96,210.24,2
1278,20220329,20220402,2,44,First Class,Net Banking,5,79999,5,3999.95,379995.25,285731.26,94263.99,4
1279,20220302,20220306,14,45,Same Day,UPI,3,999,0,0.0,2997.0,2192.79,804.21,4
1280,20240702,20240704,2,158,Same Day,Net Banking,5,79999,10,7999.9,359995.5,239659.79,120335.71,2
1281,20240423,20240428,16,16,First Class,Debit Card,1,799,0,0.0,799.0,500.66,298.34,5
1282,20241212,20241214,18,5,First Class,COD,4,599,20,119.8,1916.8,1659.65,257.15,2
1283,20240919,20240922,19,129,Standard,UPI,3,8999,5,449.95,25647.15,16308.54,9338.61,3
1284,20230325,20230326,9,15,Express,Debit Card,4,2999,10,299.9,10796.4,7455.35,3341.05,1
1285,20220725,20220727,8,69,Standard,Debit Card,5,1199,20,239.8,4796.0,4245.94,550.06,2
1286,20240306,20240309,6,46,Same Day,COD,2,1299,10,129.9,2338.2,1594.14,744.06,3
1287,20220227,20220305,12,146,Express,Net Banking,5,3499,0,0.0,17495.0,11592.57,5902.43,6
1288,20230925,20230927,16,10,Express,Credit Card,1,799,0,0.0,799.0,476.62,322.38,2
1289,20241214,20241218,1,85,Same Day,Debit Card,5,45000,0,0.0,225000.0,160040.04,64959.96,4
1290,20231025,20231026,1,38,Standard,COD,5,45000,15,6750.0,191250.0,165025.09,26224.91,1
1291,20240118,20240119,12,181,Same Day,UPI,4,3499,10,349.9,12596.4,7980.61,4615.79,1
1292,20221007,20221009,14,164,Same Day,Debit Card,4,999,15,149.85,3396.6,2451.37,945.23,2
1293,20221226,20221230,10,188,Standard,COD,3,1599,0,0.0,4797.0,2808.84,1988.16,4
1294,20240312,20240319,19,9,Express,COD,2,8999,10,899.9,16198.2,11044.35,5153.85,7
1295,20220802,20220806,5,85,Same Day,Debit Card,1,3499,0,0.0,3499.0,2167.15,1331.85,4
1296,20220701,20220708,11,115,Standard,UPI,1,8999,0,0.0,8999.0,5326.84,3672.16,7
1297,20230610,20230617,4,185,First Class,Debit Card,1,55000,0,0.0,55000.0,34495.31,20504.69,7
1298,20240427,20240501,13,90,First Class,COD,5,12999,5,649.95,61745.25,37065.72,24679.53,4
1299,20230407,20230409,15,19,Same Day,Credit Card,1,2499,0,0.0,2499.0,1384.48,1114.52,2
1300,20220601,20220604,6,97,Standard,UPI,2,1299,15,194.85,2208.3,1467.87,740.43,3
1301,20240915,20240921,1,111,Express,Credit Card,2,45000,10,4500.0,81000.0,65515.56,15484.44,6
1302,20220727,20220730,7,49,Same Day,UPI,4,2800,15,420.0,9520.0,7401.21,2118.79,3
1303,20230902,20230904,4,13,First Class,Debit Card,4,55000,10,5500.0,198000.0,145185.16,52814.84,2
1304,20220422,20220425,1,110,First Class,Debit Card,1,45000,0,0.0,45000.0,32165.08,12834.92,3
1305,20220718,20220719,7,44,Standard,UPI,3,2800,0,0.0,8400.0,5415.6,2984.4,1
1306,20240325,20240329,16,170,First Class,Debit Card,3,799,0,0.0,2397.0,1626.06,770.94,4
1307,20240130,20240203,12,48,First Class,UPI,4,3499,0,0.0,13996.0,8434.82,5561.18,4
1308,20230409,20230416,9,145,Standard,Credit Card,1,2999,0,0.0,2999.0,2100.64,898.36,7
1309,20231206,20231213,18,106,First Class,COD,5,599,0,0.0,2995.0,1978.86,1016.14,7
1310,20240507,20240512,16,147,First Class,Credit Card,2,799,5,39.95,1518.1,974.41,543.69,5
1311,20241025,20241030,17,147,First Class,Debit Card,5,399,0,0.0,1995.0,1145.24,849.76,5
1312,20221209,20221211,7,33,First Class,Debit Card,1,2800,5,140.0,2660.0,1583.89,1076.11,2
1313,20221030,20221106,20,67,Standard,Credit Card,3,4999,15,749.85,12747.45,10990.32,1757.13,7
1314,20240305,20240310,13,142,First Class,Credit Card,3,12999,20,2599.8,31197.6,23602.55,7595.05,5
1315,20241206,20241213,14,29,Standard,Credit Card,4,999,0,0.0,3996.0,2316.24,1679.76,7
1316,20220726,20220802,10,138,First Class,COD,3,1599,5,79.95,4557.15,2891.76,1665.39,7
1317,20240826,20240827,6,71,First Class,Credit Card,4,1299,0,0.0,5196.0,3500.28,1695.72,1
1318,20240321,20240324,8,13,Standard,UPI,4,1199,0,0.0,4796.0,3498.23,1297.77,3
1319,20230913,20230916,9,126,Same Day,Net Banking,1,2999,20,599.8,2399.2,1786.18,613.02,3
1320,20231020,20231023,14,155,First Class,Net Banking,1,999,0,0.0,999.0,637.7,361.3,3
1321,20241123,20241130,12,15,Same Day,COD,5,3499,20,699.8,13996.0,10178.49,3817.51,7
1322,20240406,20240408,17,146,Express,Credit Card,1,399,0,0.0,399.0,234.83,164.17,2
1323,20230526,20230527,15,13,Same Day,Net Banking,3,2499,15,374.85,6372.45,4421.9,1950.55,1
1324,20241031,20241104,4,175,First Class,Debit Card,1,55000,0,0.0,55000.0,34347.13,20652.87,4
1325,20240829,20240903,18,90,Same Day,Credit Card,3,599,0,0.0,1797.0,1289.4,507.6,5
1326,20230807,20230808,13,13,Express,Debit Card,2,12999,20,2599.8,20798.4,17274.41,3523.99,1
1327,20230407,20230413,7,69,Standard,Net Banking,4,2800,10,280.0,10080.0,6204.92,3875.08,6
1328,20220928,20221004,6,154,Same Day,UPI,1,1299,0,0.0,1299.0,780.02,518.98,6
1329,20240517,20240521,12,118,First Class,COD,3,3499,0,0.0,10497.0,6753.14,3743.86,4
1330,20220729,20220730,17,170,Same Day,UPI,3,399,10,39.9,1077.3,813.32,263.98,1
1331,20220810,20220814,3,87,Same Day,UPI,3,2999,15,449.85,7647.45,5533.4,2114.05,4
1332,20230904,20230906,5,133,First Class,UPI,2,3499,0,0.0,6998.0,4976.18,2021.82,2
1333,20221014,20221020,1,168,First Class,Net Banking,4,45000,0,0.0,180000.0,108339.35,71660.65,6
1334,20240306,20240312,2,150,Express,COD,5,79999,20,15999.8,319996.0,235190.27,84805.73,6
1335,20240901,20240907,12,130,Express,UPI,3,3499,20,699.8,8397.6,6130.22,2267.38,6
1336,20220719,20220723,5,190,Express,UPI,3,3499,15,524.85,8922.45,7470.39,1452.06,4
1337,20220702,20220704,12,58,Same Day,UPI,3,3499,5,174.95,9972.15,7427.87,2544.28,2
1338,20230618,20230623,10,119,Standard,Net Banking,1,1599,5,79.95,1519.05,896.62,622.43,5
1339,20230203,20230208,4,175,Standard,Debit Card,4,55000,10,5500.0,198000.0,134127.65,63872.35,5
1340,20221009,20221011,11,105,Express,Credit Card,5,8999,5,449.95,42745.25,26036.12,16709.13,2
1341,20240925,20240928,6,81,Express,Debit Card,1,1299,0,0.0,1299.0,831.89,467.11,3
1342,20221121,20221125,3,34,First Class,Net Banking,5,2999,5,149.95,14245.25,10147.08,4098.17,4
1343,20240904,20240908,1,10,Standard,UPI,5,45000,0,0.0,225000.0,156629.66,68370.34,4
1344,20241223,20241225,1,174,Express,UPI,1,45000,15,6750.0,38250.0,31352.43,6897.57,2
1345,20231002,20231004,4,99,Standard,Credit Card,5,55000,10,5500.0,247500.0,168086.33,79413.67,2
1346,20230903,20230906,15,187,First Class,Debit Card,5,2499,10,249.9,11245.5,8182.02,3063.48,3
1347,20231203,20231207,12,193,First Class,Credit Card,2,3499,0,0.0,6998.0,5175.84,1822.16,4
1348,20230413,20230415,5,55,Standard,UPI,1,3499,10,349.9,3149.1,2277.59,871.51,2
1349,20220318,20220322,9,198,Standard,Credit Card,5,2999,10,299.9,13495.5,8392.96,5102.54,4
1350,20220210,20220211,4,107,Same Day,Net Banking,4,55000,5,2750.0,209000.0,126438.18,82561.82,1
1351,20221110,20221112,1,78,Same Day,COD,4,45000,15,6750.0,153000.0,102635.27,50364.73,2
1352,20221008,20221012,4,131,Standard,Net Banking,5,55000,0,0.0,275000.0,166798.87,108201.13,4
1353,20230211,20230216,7,200,Express,UPI,3,2800,20,560.0,6720.0,5498.89,1221.11,5
1354,20240419,20240422,6,11,First Class,UPI,5,1299,5,64.95,6170.25,4754.8,1415.45,3
1355,20230426,20230427,1,172,First Class,Debit Card,1,45000,0,0.0,45000.0,32267.09,12732.91,1
1356,20220704,20220711,17,20,First Class,UPI,1,399,0,0.0,399.0,270.87,128.13,7
1357,20230625,20230629,2,26,Same Day,UPI,2,79999,20,15999.8,127998.4,89261.11,38737.29,4
1358,20231003,20231007,4,25,Express,UPI,1,55000,0,0.0,55000.0,39621.99,15378.01,4
1359,20240103,20240107,20,69,Express,Credit Card,1,4999,0,0.0,4999.0,3564.25,1434.75,4
1360,20240331,20240404,15,70,First Class,Debit Card,4,2499,15,374.85,8496.6,7198.46,1298.14,4
1361,20220820,20220822,2,41,First Class,COD,1,79999,5,3999.95,75999.05,58578.9,17420.15,2
1362,20240616,20240618,20,98,Express,Net Banking,3,4999,10,499.9,13497.3,8334.78,5162.52,2
1363,20240926,20240927,14,113,Same Day,Credit Card,1,999,0,0.0,999.0,601.72,397.28,1
1364,20241210,20241217,19,186,Same Day,COD,5,8999,0,0.0,44995.0,33547.33,11447.67,7
1365,20241207,20241213,20,25,First Class,UPI,4,4999,15,749.85,16996.6,13903.83,3092.77,6
1366,20240228,20240301,18,157,Express,COD,1,599,0,0.0,599.0,406.53,192.47,2
1367,20240819,20240826,16,43,Express,UPI,1,799,20,159.8,639.2,518.02,121.18,7
1368,20230724,20230725,17,58,Express,Credit Card,5,399,15,59.85,1695.75,1248.33,447.42,1
1369,20240729,20240802,19,115,Same Day,Credit Card,1,8999,20,1799.8,7199.2,5846.57,1352.63,4
1370,20241015,20241021,1,27,Standard,Credit Card,4,45000,5,2250.0,171000.0,100289.95,70710.05,6
1371,20230916,20230921,18,53,Standard,Debit Card,4,599,0,0.0,2396.0,1491.91,904.09,5
1372,20240719,20240722,18,197,Same Day,Net Banking,5,599,10,59.9,2695.5,1930.66,764.84,3
1373,20220822,20220823,8,1,Same Day,COD,3,1199,0,0.0,3597.0,2575.37,1021.63,1
1374,20241205,20241208,4,12,First Class,Credit Card,2,55000,5,2750.0,104500.0,63589.88,40910.12,3
1375,20230605,20230610,7,49,First Class,Debit Card,1,2800,20,560.0,2240.0,1760.02,479.98,5
1376,20231124,20231125,14,12,First Class,Net Banking,5,999,0,0.0,4995.0,3518.62,1476.38,1
1377,20241029,20241031,16,2,First Class,COD,5,799,15,119.85,3395.75,2236.06,1159.69,2
1378,20240916,20240921,6,178,Express,Credit Card,5,1299,0,0.0,6495.0,4521.16,1973.84,5
1379,20240304,20240310,20,156,First Class,COD,3,4999,10,499.9,13497.3,10891.99,2605.31,6
1380,20230524,20230527,13,88,Express,Net Banking,3,12999,5,649.95,37047.15,27725.28,9321.87,3
1381,20241115,20241118,18,81,Express,COD,5,599,15,89.85,2545.75,1777.44,768.31,3
1382,20230819,20230825,12,173,Express,COD,2,3499,15,524.85,5948.3,4758.76,1189.54,6
1383,20231023,20231029,4,195,First Class,COD,3,55000,10,5500.0,148500.0,106602.21,41897.79,6
1384,20230809,20230816,14,4,Express,Credit Card,5,999,0,0.0,4995.0,2772.5,2222.5,7
1385,20220426,20220428,9,193,Express,Credit Card,2,2999,0,0.0,5998.0,4118.7,1879.3,2
1386,20230828,20230830,18,9,Express,COD,3,599,20,119.8,1437.6,1151.01,286.59,2
1387,20240307,20240309,17,179,First Class,Net Banking,3,399,15,59.85,1017.45,817.43,200.02,2
1388,20240503,20240510,11,142,Express,COD,1,8999,0,0.0,8999.0,6287.91,2711.09,7
1389,20240626,20240703,8,163,Express,Debit Card,3,1199,20,239.8,2877.6,2401.63,475.97,7
1390,20230826,20230830,6,175,Standard,Net Banking,1,1299,0,0.0,1299.0,964.5,334.5,4
1391,20220325,20220329,9,143,Same Day,Credit Card,3,2999,0,0.0,8997.0,5237.93,3759.07,4
1392,20231108,20231112,5,11,Same Day,Net Banking,2,3499,0,0.0,6998.0,4684.29,2313.71,4
1393,20240104,20240105,11,135,Express,Net Banking,2,8999,0,0.0,17998.0,11772.87,6225.13,1
1394,20240406,20240407,12,57,Same Day,UPI,2,3499,15,524.85,5948.3,4313.4,1634.9,1
1395,20230324,20230331,20,136,Standard,Credit Card,4,4999,10,499.9,17996.4,14291.89,3704.51,7
1396,20231210,20231214,8,165,Standard,UPI,5,1199,10,119.9,5395.5,3589.6,1805.9,4
1397,20240221,20240228,4,99,Standard,COD,3,55000,10,5500.0,148500.0,114641.2,33858.8,7
1398,20240207,20240212,17,115,Express,UPI,4,399,0,0.0,1596.0,972.42,623.58,5
1399,20241118,20241119,4,43,Standard,Debit Card,5,55000,10,5500.0,247500.0,151653.18,95846.82,1
1400,20230313,20230320,14,27,First Class,Credit Card,2,999,10,99.9,1798.2,1430.07,368.13,7
1401,20221111,20221112,15,184,Standard,Debit Card,3,2499,0,0.0,7497.0,4254.58,3242.42,1
1402,20230531,20230605,3,148,First Class,Net Banking,2,2999,0,0.0,5998.0,3787.9,2210.1,5
1403,20240605,20240608,1,100,Standard,COD,1,45000,10,4500.0,40500.0,24803.09,15696.91,3
1404,20220404,20220410,3,92,Same Day,COD,5,2999,0,0.0,14995.0,9116.47,5878.53,6
1405,20220627,20220630,15,98,First Class,Debit Card,4,2499,20,499.8,7996.8,6818.72,1178.08,3
1406,20241228,20241230,5,192,Same Day,Debit Card,4,3499,20,699.8,11196.8,9930.12,1266.68,2
1407,20230903,20230909,12,3,Standard,Credit Card,5,3499,20,699.8,13996.0,11564.44,2431.56,6
1408,20220111,20220116,20,101,Same Day,Debit Card,5,4999,10,499.9,22495.5,18481.2,4014.3,5
1409,20231206,20231208,14,166,Express,COD,5,999,0,0.0,4995.0,2908.04,2086.96,2
1410,20230602,20230604,4,47,First Class,COD,5,55000,20,11000.0,220000.0,154241.36,65758.64,2
1411,20220530,20220602,3,65,First Class,UPI,1,2999,0,0.0,2999.0,2084.66,914.34,3
1412,20240102,20240104,8,26,Express,UPI,3,1199,10,119.9,3237.3,2028.57,1208.73,2
1413,20240922,20240926,11,158,Same Day,UPI,3,8999,15,1349.85,22947.45,18002.52,4944.93,4
1414,20240527,20240529,1,81,First Class,UPI,2,45000,20,9000.0,72000.0,53487.46,18512.54,2
1415,20240107,20240109,11,123,Same Day,Net Banking,4,8999,5,449.95,34196.2,22380.45,11815.75,2
1416,20220811,20220813,20,21,Express,UPI,3,4999,20,999.8,11997.6,10727.19,1270.41,2
1417,20220606,20220612,3,5,First Class,COD,5,2999,15,449.85,12745.75,8340.8,4404.95,6
1418,20230312,20230313,18,67,Express,UPI,5,599,10,59.9,2695.5,1930.04,765.46,1
1419,20240314,20240316,19,188,Standard,Net Banking,3,8999,0,0.0,26997.0,17357.46,9639.54,2
1420,20240116,20240121,1,170,Express,COD,2,45000,20,9000.0,72000.0,66852.0,5148.0,5
1421,20221015,20221019,6,46,Express,Net Banking,5,1299,10,129.9,5845.5,4428.83,1416.67,4
1422,20240105,20240106,8,195,Same Day,Debit Card,4,1199,0,0.0,4796.0,2698.1,2097.9,1
1423,20220329,20220404,7,133,First Class,Credit Card,3,2800,5,140.0,7980.0,5409.05,2570.95,6
1424,20220323,20220329,11,27,Same Day,COD,5,8999,15,1349.85,38245.75,32213.24,6032.51,6
1425,20221223,20221227,13,94,Standard,COD,5,12999,15,1949.85,55245.75,47423.3,7822.45,4
1426,20230531,20230604,8,133,Same Day,Net Banking,4,1199,0,0.0,4796.0,3421.69,1374.31,4
1427,20240914,20240919,1,129,Standard,COD,2,45000,5,2250.0,85500.0,52480.9,33019.1,5
1428,20230730,20230801,5,48,Standard,Debit Card,2,3499,0,0.0,6998.0,4691.49,2306.51,2
1429,20240429,20240506,11,185,First Class,Debit Card,1,8999,5,449.95,8549.05,6164.73,2384.32,7
1430,20221127,20221203,14,6,Express,Debit Card,2,999,0,0.0,1998.0,1150.0,848.0,6
1431,20241115,20241116,19,38,Express,COD,1,8999,0,0.0,8999.0,5414.27,3584.73,1
1432,20240410,20240415,19,164,Same Day,Credit Card,1,8999,15,1349.85,7649.15,6259.66,1389.49,5
1433,20230320,20230324,20,121,First Class,COD,4,4999,0,0.0,19996.0,11875.08,8120.92,4
1434,20221020,20221027,19,197,Same Day,Debit Card,2,8999,10,899.9,16198.2,12273.37,3924.83,7
1435,20231203,20231207,20,152,Express,Credit Card,1,4999,0,0.0,4999.0,3127.59,1871.41,4
1436,20220203,20220205,17,130,Standard,Debit Card,4,399,20,79.8,1276.8,925.54,351.26,2
1437,20240901,20240906,20,10,Standard,Net Banking,5,4999,10,499.9,22495.5,17508.41,4987.09,5
1438,20220924,20220929,18,1,Standard,COD,4,599,10,59.9,2156.4,1519.39,637.01,5
1439,20240528,20240530,16,197,Standard,Net Banking,4,799,0,0.0,3196.0,2134.32,1061.68,2
1440,20221002,20221005,16,197,First Class,UPI,2,799,20,159.8,1278.4,905.69,372.71,3
1441,20230123,20230124,1,148,First Class,Debit Card,5,45000,0,0.0,225000.0,147139.28,77860.72,1
1442,20231009,20231013,12,28,Same Day,UPI,2,3499,5,174.95,6648.1,4760.85,1887.25,4
1443,20240517,20240522,12,157,Express,Net Banking,3,3499,15,524.85,8922.45,6607.77,2314.68,5
1444,20240915,20240917,12,144,Same Day,COD,5,3499,5,174.95,16620.25,10510.22,6110.03,2
1445,20231207,20231214,13,189,Standard,Debit Card,2,12999,20,2599.8,20798.4,18790.47,2007.93,7
1446,20240703,20240710,6,26,Same Day,COD,2,1299,10,129.9,2338.2,1637.03,701.17,7
1447,20220417,20220419,13,163,Express,Net Banking,1,12999,20,2599.8,10399.2,7386.26,3012.94,2
1448,20240610,20240611,3,68,Standard,Net Banking,2,2999,0,0.0,5998.0,3394.92,2603.08,1
1449,20240331,20240405,17,74,Express,Net Banking,5,399,0,0.0,1995.0,1474.59,520.41,5
1450,20240618,20240619,7,169,Express,COD,5,2800,0,0.0,14000.0,8245.29,5754.71,1
1451,20221214,20221220,2,93,Express,Credit Card,2,79999,15,11999.85,135998.3,88008.09,47990.21,6
1452,20230720,20230727,13,91,Standard,Credit Card,4,12999,5,649.95,49396.2,34692.56,14703.64,7
1453,20220704,20220709,10,186,Same Day,Debit Card,5,1599,10,159.9,7195.5,4953.85,2241.65,5
1454,20230203,20230207,13,148,Standard,COD,1,12999,0,0.0,12999.0,7604.51,5394.49,4
1455,20220529,20220603,10,88,Same Day,COD,1,1599,20,319.8,1279.2,1043.6,235.6,5
1456,20230528,20230603,15,97,Same Day,Net Banking,5,2499,5,124.95,11870.25,8796.4,3073.85,6
1457,20240801,20240806,1,124,Express,Debit Card,1,45000,0,0.0,45000.0,25357.99,19642.01,5
1458,20231009,20231013,12,133,Same Day,Debit Card,5,3499,0,0.0,17495.0,12074.41,5420.59,4
1459,20230812,20230813,13,173,Express,Net Banking,3,12999,0,0.0,38997.0,25773.52,13223.48,1
1460,20231005,20231008,7,147,Express,Net Banking,3,2800,0,0.0,8400.0,6211.16,2188.84,3
1461,20230213,20230215,8,68,Express,COD,2,1199,0,0.0,2398.0,1416.15,981.85,2
1462,20231231,20240102,4,31,First Class,COD,1,55000,15,8250.0,46750.0,40763.58,5986.42,2
1463,20220114,20220121,18,11,First Class,COD,4,599,0,0.0,2396.0,1615.22,780.78,7
1464,20230717,20230721,6,196,Express,Credit Card,5,1299,0,0.0,6495.0,4089.1,2405.9,4
1465,20241212,20241219,14,123,First Class,Debit Card,5,999,0,0.0,4995.0,3249.22,1745.78,7
1466,20240725,20240726,17,118,Express,Net Banking,3,399,15,59.85,1017.45,660.37,357.08,1
1467,20220726,20220729,12,157,Express,UPI,3,3499,0,0.0,10497.0,6925.0,3572.0,3
1468,20240823,20240828,11,94,First Class,UPI,2,8999,5,449.95,17098.1,11424.92,5673.18,5
1469,20240118,20240125,13,72,Express,Credit Card,4,12999,0,0.0,51996.0,34540.0,17456.0,7
1470,20230707,20230714,8,143,Express,Debit Card,4,1199,20,239.8,3836.8,3003.14,833.66,7
1471,20240826,20240902,1,46,Same Day,Net Banking,4,45000,5,2250.0,171000.0,103840.98,67159.02,7
1472,20230907,20230910,18,146,Express,Credit Card,1,599,5,29.95,569.05,341.31,227.74,3
1473,20230318,20230325,9,122,Same Day,UPI,1,2999,5,149.95,2849.05,2096.06,752.99,7
1474,20240108,20240113,18,66,Same Day,COD,3,599,0,0.0,1797.0,1136.34,660.66,5
1475,20230212,20230217,19,167,Same Day,UPI,5,8999,0,0.0,44995.0,33560.63,11434.37,5
1476,20231028,20231103,17,125,Same Day,Net Banking,4,399,0,0.0,1596.0,999.44,596.56,6
1477,20221024,20221031,6,164,First Class,Credit Card,3,1299,5,64.95,3702.15,2635.36,1066.79,7
1478,20220612,20220614,11,59,Same Day,COD,3,8999,0,0.0,26997.0,18374.23,8622.77,2
1479,20240320,20240323,15,200,First Class,Net Banking,3,2499,15,374.85,6372.45,5003.38,1369.07,3
1480,20221209,20221211,1,33,Standard,Debit Card,2,45000,15,6750.0,76500.0,54029.65,22470.35,2
1481,20221208,20221212,4,25,Standard,Net Banking,1,55000,5,2750.0,52250.0,36282.77,15967.23,4
1482,20241209,20241216,3,27,First Class,UPI,3,2999,10,299.9,8097.3,5227.75,2869.55,7
1483,20230415,20230417,10,114,Express,Credit Card,2,1599,0,0.0,3198.0,2095.8,1102.2,2
1484,20220313,20220319,12,84,Same Day,COD,4,3499,5,174.95,13296.2,10426.97,2869.23,6
1485,20240630,20240702,18,46,First Class,COD,5,599,10,59.9,2695.5,1920.72,774.78,2
1486,20241229,20250101,12,124,First Class,UPI,5,3499,0,0.0,17495.0,12437.92,5057.08,3
1487,20240120,20240124,9,40,Express,UPI,3,2999,0,0.0,8997.0,4948.52,4048.48,4
1488,20230811,20230815,18,3,Standard,Net Banking,4,599,20,119.8,1916.8,1546.41,370.39,4
1489,20230823,20230828,8,2,First Class,Net Banking,5,1199,0,0.0,5995.0,3523.35,2471.65,5
1490,20230527,20230529,13,97,Express,COD,2,12999,0,0.0,25998.0,14710.76,11287.24,2
1491,20230711,20230714,18,69,Express,Debit Card,4,599,0,0.0,2396.0,1726.79,669.21,3
1492,20230817,20230818,15,159,First Class,Debit Card,4,2499,0,0.0,9996.0,6898.18,3097.82,1
1493,20231019,20231020,5,13,Standard,UPI,5,3499,0,0.0,17495.0,10272.85,7222.15,1
1494,20230706,20230708,15,187,Standard,Net Banking,1,2499,0,0.0,2499.0,1419.53,1079.47,2
1495,20230321,20230324,14,80,Standard,UPI,4,999,0,0.0,3996.0,2568.38,1427.62,3
1496,20220614,20220621,5,15,First Class,Debit Card,3,3499,20,699.8,8397.6,6597.2,1800.4,7
1497,20230129,20230205,9,98,Express,Net Banking,1,2999,0,0.0,2999.0,2234.01,764.99,7
1498,20240626,20240628,2,51,Express,Net Banking,4,79999,15,11999.85,271996.6,225340.93,46655.67,2
1499,20240307,20240313,10,83,Standard,UPI,2,1599,15,239.85,2718.3,2224.68,493.62,6
1500,20240912,20240918,10,51,Express,Credit Card,3,1599,0,0.0,4797.0,3466.94,1330.06,6
1501,20230429,20230505,14,84,Standard,Net Banking,1,999,0,0.0,999.0,708.17,290.83,6
1502,20230513,20230514,2,149,Same Day,Credit Card,4,79999,15,11999.85,271996.6,214154.91,57841.69,1
1503,20230525,20230527,16,24,Standard,Credit Card,5,799,0,0.0,3995.0,2941.0,1054.0,2
1504,20231230,20240105,5,180,First Class,Debit Card,5,3499,20,699.8,13996.0,9998.01,3997.99,6
1505,20231011,20231016,12,113,Same Day,Debit Card,2,3499,0,0.0,6998.0,4813.57,2184.43,5
1506,20230529,20230530,16,181,First Class,Debit Card,4,799,10,79.9,2876.4,1946.18,930.22,1
